Job Title,Job Company,Job Location,Salary Estimate,Company Rating,Company Rating Numbers,Company Size,Company Founded,Company Type,Company Industry,Company Sector,Company Revenue
"Software Engineer, Product","Asana
4.9","New York, NY",$107K - $200K (Glassdoor est.),"4.9
★★★★★",172,501 to 1000 Employees,2008,Company - Public,Enterprise Software & Network Solutions,Information Technology,Unknown / Non-Applicable
"Software Engineer, Web & Mobile",Oscar Health,"New York, NY",$95K - $194K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Software Development Engineer,"Amazon.com Services LLC
3.7","New York, NY",$97K - $163K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Lead Software Engineer,"Reaktor
4.7","New York, NY",$120K - $150K (Employer est.),"4.7
★★★★★",4,501 to 1000 Employees,2000,Company - Private,IT Services,Information Technology,$50 to $100 million (USD)
2022 Software Engineer,"Bloomberg
4.1","New York, NY",$98K - $211K (Glassdoor est.),"4.1
★★★★★",1850,10000+ Employees,1981,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Full Stack Software Engineer (remote),"Indeed
4.3","New York, NY",$171K - $247K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
"Manager, Application Development(Mobile) - 100% Remote","HealthFirst
3.5","New York, NY",$66K - $142K (Glassdoor est.),"3.5
★★★★★",348,5001 to 10000 Employees,1993,Nonprofit Organization,Insurance Carriers,Insurance,Unknown / Non-Applicable
Software Developer (No Prior Experience Required),"Revature
4.1","New York, NY",$76K - $176K (Glassdoor est.),"4.1
★★★★★",390,1001 to 5000 Employees,2003,Company - Private,IT Services,Information Technology,$100 to $500 million (USD)
Front-End Developer - E-Learning Games,Longtail Education,"New York, NY",$73K - $90K (Employer est.),-1,0,,,,,,
Software Engineer,"Prudential
3.8","Newark, NJ",$85K - $145K (Glassdoor est.),"3.8
★★★★★",456,10000+ Employees,1875,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD)
Front End Software Engineer - Enterprise Analytics,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer - Relevant Jobs Platform Team,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer I,"Fiserv
3.3","New York, NY",$70K - $142K (Glassdoor est.),"3.3
★★★★★",986,10000+ Employees,1984,Company - Public,Financial Transaction Processing,Finance,$5 to $10 billion (USD)
Principal Software Engineer - Jobseeker Profile,"Indeed
4.3","New York, NY",$188K - $272K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Senior Software Engineer - Job Search Front End (Growth),"Indeed
4.3","New York, NY",$171K - $247K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Development Engineer in Test - Monetization,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Underdog.io
5.0","New York, NY",$75K - $185K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Software Development Engineer in Test - Unified Search (Remote),"Crowdstrike
4.3","New York, NY",$112K - $168K (Employer est.),"4.3
★★★★★",221,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD)
Software QA Engineer,"Clarip
1.0","New York, NY",$40K - $60K (Employer est.),"1.0
★★★★★",0,1 to 50 Employees,,Company - Public,,,Unknown / Non-Applicable
Software Engineer - Linux Detections (Remote),"Crowdstrike
4.3","New York, NY",$112K - $168K (Employer est.),"4.3
★★★★★",221,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD)
"Principal Software Engineer - Clojure (Full-Time, Remote)","ThorTech Solutions
3.6","New York, NY",$170K - $200K (Employer est.),"3.6
★★★★★",0,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
Senior Software Engineer,"Underdog.io
5.0","New York, NY",$134K - $203K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
"Software Engineer, Experimentation",Dow Jones,"New York, NY",$78K - $146K (Glassdoor est.),"3.7
★★★★★",62,5001 to 10000 Employees,1882,Subsidiary or Business Segment,News Outlet,Media,$500 million to $1 billion (USD)
Python Developer,"Systemonex INC
4.5","New York, NY",$35 - $45 Per Hour(Employer est.),"4.5
★★★★★",3,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
Software Engineer - InfoArchive/Open Text,"NATIONAL GRID CO USA (NE POWER)
3.9","Brooklyn, NY",$67K - $142K (Glassdoor est.),"3.9
★★★★★",275,10000+ Employees,1990,Company - Public,Utilities,"Oil, Gas, Energy & Utilities",$5 to $10 billion (USD)
Software Engineer,"NYU Langone Health
4.0","New York, NY",$76K - $149K (Glassdoor est.),"4.0
★★★★★",742,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD)
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Senior Software Engineer,"Indeed
4.3","New York, NY",$132K - $192K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Software Engineer (Remote),"Crowdstrike
4.3","New York, NY",$112K - $168K (Employer est.),"4.3
★★★★★",221,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD)
Web Developer,Triller,"New York, NY",$70K - $100K (Employer est.),-1,0,,,,,,
Principal Software Engineer,"Intuit - Software Engineering
4.5","New York, NY",$132K - $243K (Glassdoor est.),"4.5
★★★★★",1583,5001 to 10000 Employees,1983,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD)
Software Engineer,"Ascendo Resources
4.3","New York, NY",$160K (Employer est.),"4.3
★★★★★",76,51 to 200 Employees,2009,Company - Private,Staffing & Outsourcing,Business Services,$25 to $50 million (USD)
Sr. Software Engineer - Platform Security (Remote),"Crowdstrike
4.3","New York, NY",$137K - $205K (Employer est.),"4.3
★★★★★",221,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD)
Scientific Programmer,"NYU Langone Health
4.0","New York, NY",$52K - $111K (Glassdoor est.),"4.0
★★★★★",742,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD)
"Sr. Engineer , C++ MacOS Swift - ITSecOps Sensor (Remote)","Crowdstrike
4.3","New York, NY",$137K - $205K (Employer est.),"4.3
★★★★★",221,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD)
Staff Site Reliability Engineer,"Indeed
4.3","New York, NY",$132K - $192K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
VP Software Engineer,Selby Jennings,"New York, NY",$102K - $212K (Glassdoor est.),"4.1
★★★★★",32,201 to 500 Employees,2004,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$10 to $25 million (USD)
Junior Frontend Engineer,Soteria Investments,"New York, NY",$70K - $75K (Employer est.),-1,0,,,,,,
Software Engineer,"signature consultants
4.2","New York, NY",$73K - $128K (Glassdoor est.),"4.2
★★★★★",243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Staff Software Engineer (Golang),"Ursus
4.5","New York, NY",$88K - $172K (Glassdoor est.),"4.5
★★★★★",18,51 to 200 Employees,2015,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
"Software Engineer 2, IOS","Intuit - Software Engineering
4.5","New York, NY",$83K - $182K (Glassdoor est.),"4.5
★★★★★",1583,5001 to 10000 Employees,1983,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD)
Software Engineer,Michael Page,"Brooklyn, NY",$150K - $151K (Employer est.),-1,0,5001 to 10000 Employees,1976,Company - Private,,,$10+ billion (USD)
Software Engineer,"Northwell health
4.0","Lake Success, NY",$66K - $117K (Glassdoor est.),"4.0
★★★★★",1084,10000+ Employees,1997,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10+ billion (USD)
Software Engineering Manager (100% Remote),"The Mom Project
4.8","New York, NY",$150K (Employer est.),"4.8
★★★★★",24,51 to 200 Employees,2016,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
Web Developer,"Revature
4.1","New York, NY",$45K - $57K (Glassdoor est.),"4.1
★★★★★",390,1001 to 5000 Employees,2003,Company - Private,IT Services,Information Technology,$100 to $500 million (USD)
Software Developer,Griffin Global Systems,"New York, NY",$70K - $140K (Employer est.),-1,0,Unknown,,Company - Public,,,Unknown / Non-Applicable
PeopleSoft Developer - Hybrid,"HumanEdge
4.2","Brooklyn, NY",$120K - $135K (Employer est.),"4.2
★★★★★",39,1 to 50 Employees,,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
Lead Software Engineer,"The Panther Group
3.7","New York, NY",$150K - $155K (Employer est.),"3.7
★★★★★",15,201 to 500 Employees,1992,Company - Private,Advertising & Marketing,Business Services,$10 to $25 million (USD)
React JS Developer,R2 Global,"New York, NY",$140K (Employer est.),-1,0,,,,,,
"Software Engineer, Platform","Spotify
4.2","New York, NY",$100K - $219K (Glassdoor est.),"4.2
★★★★★",432,5001 to 10000 Employees,2006,Company - Public,Internet,Information Technology,Unknown / Non-Applicable
Software Engineer I – Multi Media Engineering,"Disney Streaming
3.3","New York, NY",$79K - $174K (Glassdoor est.),"3.3
★★★★★",49,501 to 1000 Employees,2018,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
New Graduate Software Engineer,"Discovery, Inc.
3.8","New York, NY",$70K - $128K (Glassdoor est.),"3.8
★★★★★",638,10000+ Employees,1985,Company - Public,TV Broadcast & Cable Networks,Media,$5 to $10 billion (USD)
Software Development Engineer - SCOT,"Amazon.com Services LLC
3.7","New York, NY",$93K - $173K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Associate Software Engineer,Epsilon,"New York, NY",$65K - $114K (Glassdoor est.),"3.7
★★★★★",845,5001 to 10000 Employees,1969,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$2 to $5 billion (USD)
Sr Software Developer C#/C++ Derivatives,Yablon and Associates,"New York, NY",$180K - $200K (Employer est.),-1,0,,,,,,
Sr Software Engineer,"Comcast
3.8","New York, NY",$104K - $190K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Frontend Staff Software Engineer - Jobseeker Profile,"Indeed
4.3","New York, NY",$159K - $231K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Senior Software Engineer,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Software Engineer (Remote),"Crowdstrike
4.3","New York, NY",$112K - $168K (Employer est.),"4.3
★★★★★",221,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD)
Sr. MacOS Software Engineer - Platform (Remote),"Crowdstrike
4.3","New York, NY",$137K - $205K (Employer est.),"4.3
★★★★★",221,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD)
Software Engineer,"signature consultants
4.2","New York, NY",$73K - $128K (Glassdoor est.),"4.2
★★★★★",243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Staff Software Engineer- Front End,"Intuit - Software Engineering
4.5","New York, NY",$110K - $210K (Glassdoor est.),"4.5
★★★★★",1583,5001 to 10000 Employees,1983,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD)
"Senior Software Engineer, Experimentation",Dow Jones,"New York, NY",$91K - $166K (Glassdoor est.),"3.7
★★★★★",62,5001 to 10000 Employees,1882,Subsidiary or Business Segment,News Outlet,Media,$500 million to $1 billion (USD)
Software Engineer,Michael Page,"New York, NY",$150K - $151K (Employer est.),-1,0,5001 to 10000 Employees,1976,Company - Private,,,$10+ billion (USD)
Principal Software Engineer,"Intuit - Software Engineering
4.5","New York, NY",$132K - $243K (Glassdoor est.),"4.5
★★★★★",1583,5001 to 10000 Employees,1983,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD)
Staff Software Engineer (Golang),"Ursus
4.5","New York, NY",$88K - $172K (Glassdoor est.),"4.5
★★★★★",18,51 to 200 Employees,2015,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
Research Engineer,"The Mom Project
4.8","New York, NY",$83 Per Hour(Employer est.),"4.8
★★★★★",24,51 to 200 Employees,2016,Company - Private,Staffing & Outsourcing,Business Services,Unknown / Non-Applicable
Principal Software Engineer - Full Stack,"Engtal
5.0","New York, NY",$180K - $220K (Employer est.),"5.0
★★★★★",37,1 to 50 Employees,2017,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD)
Staff Software Engineer,"Robert Half
3.8","New York, NY",$175K - $180K (Employer est.),"3.8
★★★★★",553,10000+ Employees,1948,Company - Public,Staffing & Outsourcing,Business Services,$5 to $10 billion (USD)
Software Engineer - Content Experience Delivery,Hulu,"New York, NY",$81K - $167K (Glassdoor est.),"3.8
★★★★★",89,1001 to 5000 Employees,2007,Company - Private,TV Broadcast & Cable Networks,Media,$1 to $2 billion (USD)
Software Engineer II,"Microsoft
4.4","New York, NY",$102K - $158K (Glassdoor est.),"3.7
★★★★★",1191,10000+ Employees,1975,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD)
"Backend Engineer, Consumer Experience","Spotify
4.2","New York, NY",$77K - $173K (Glassdoor est.),"4.2
★★★★★",432,5001 to 10000 Employees,2006,Company - Public,Internet,Information Technology,Unknown / Non-Applicable
Staff Software Engineer,"Etsy
4.6","Brooklyn, NY",$101K - $206K (Glassdoor est.),"4.6
★★★★★",101,1001 to 5000 Employees,2005,Company - Public,Other Retail Stores,Retail,$1 to $2 billion (USD)
"Senior Software Engineer, Platform","Spotify
4.2","New York, NY",$125K - $254K (Glassdoor est.),"4.2
★★★★★",432,5001 to 10000 Employees,2006,Company - Public,Internet,Information Technology,Unknown / Non-Applicable
"Software Engineer III, Platforms and Ecosystem, Fuchsia Delivery",Google,"New York, NY",$132K (Employer est.),"4.5
★★★★★",4665,10000+ Employees,1998,Company - Public,Internet,Information Technology,$10+ billion (USD)
"Software Engineer, Apprenticeship Program (Games SDKs)","OneSignal
5.0","New York, NY",$60K - $119K (Glassdoor est.),"5.0
★★★★★",5,1 to 50 Employees,2015,Company - Private,Computer Hardware & Software,Information Technology,Unknown / Non-Applicable
Software Engineer I,"WarnerMedia
3.9","New York, NY",$92K - $152K (Glassdoor est.),"3.9
★★★★★",207,10000+ Employees,2003,Company - Public,Motion Picture Production & Distribution,Media,$10+ billion (USD)
Software Engineer II,"Disney Streaming
3.3","New York, NY",$96K - $152K (Glassdoor est.),"3.3
★★★★★",49,501 to 1000 Employees,2018,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
"Software Engineer, Communications Platform","Datalot
3.4","Brooklyn, NY",$53K - $128K (Glassdoor est.),"3.4
★★★★★",10,201 to 500 Employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD)
Software Development Engineer - SCOT,"Amazon.com Services LLC
3.7","New York, NY",$93K - $173K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Software Engineer 3,"Comcast
3.8","New York, NY",$99K - $159K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Associate Software Engineer,Epsilon,"New York, NY",$65K - $114K (Glassdoor est.),"3.6
★★★★★",61,5001 to 10000 Employees,1969,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$2 to $5 billion (USD)
Software Developer/Programmer - VISUAL BASICS 6,"General Vision Services
3.4","New York, NY",$90K - $110K (Employer est.),"3.4
★★★★★",8,51 to 200 Employees,,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
"Senior Software Engineer, Infrastructure: Compute",Oscar Health,"New York, NY",$98K - $190K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Full-Time Database Developer,"Association for Computing Machinery
4.3","New York, NY",$72K - $125K (Employer est.),"4.3
★★★★★",0,51 to 200 Employees,,Nonprofit Organization,Publishing,Media,$50 to $100 million (USD)
Graduate Java Developer - NYC /Finance/Graduate,"Adaptive Financial Consulting
4.4","New York, NY",$64K - $143K (Glassdoor est.),"4.4
★★★★★",19,201 to 500 Employees,2012,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
Sr Software Developer C#/C++ Derivatives,Yablon and Associates,"New York, NY",$180K - $200K (Employer est.),-1,0,,,,,,
Software Engineer II,"Vibrant Emotional Health
2.9","New York, NY",$85K (Employer est.),"2.9
★★★★★",25,201 to 500 Employees,,Nonprofit Organization,Social Assistance,Non-Profit,$10 to $25 million (USD)
Sr Software Engineer,"Comcast
3.8","New York, NY",$104K - $190K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Sr. Backend Engineer,Prestige Staffing,"New York, NY",$125K - $185K (Employer est.),-1,0,,,,,,
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Site Reliability Engineer 3,"Comcast
3.8","New York, NY",$75K - $165K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Frontend Staff Software Engineer - Jobseeker Profile,"Indeed
4.3","New York, NY",$159K - $231K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",$121K - $205K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Senior Software Engineer,FIA Tech,"New York, NY",$130K (Employer est.),-1,0,,,,,,
Senior Software Engineer,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Principal Software Engineer,Wonder,"New York, NY",$109K - $238K (Glassdoor est.),-1,0,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
Web Developer,Triller,"New York, NY",$70K - $100K (Employer est.),-1,0,,,,,,
Full Stack Developer,"Underdog.io
5.0","New York, NY",$102K - $182K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Senior React Software Engineer remote,"Liberty Personnel Services
4.4","New York, NY",$180K - $265K (Employer est.),"4.4
★★★★★",0,1 to 50 Employees,2003,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD)
Software Engineer - InfoArchive/Open Text,"NATIONAL GRID CO USA (NE POWER)
3.9","Greenvale, NY",$55K - $122K (Glassdoor est.),"3.9
★★★★★",275,10000+ Employees,1990,Company - Public,Utilities,"Oil, Gas, Energy & Utilities",$5 to $10 billion (USD)
Software Engineer (Remote),"Crowdstrike
4.3","New York, NY",$112K - $168K (Employer est.),"4.3
★★★★★",221,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD)
Full Stack Python Developer - Remote,Kane Partners LLC,"New York, NY",$85K - $130K (Employer est.),-1,0,,,,,,
"Software Engineer, Communications Platform","Datalot
3.4","Brooklyn, NY",$53K - $128K (Glassdoor est.),"3.4
★★★★★",10,201 to 500 Employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD)
Software Development Engineer - SCOT,"Amazon.com Services LLC
3.7","New York, NY",$93K - $173K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
Software Engineer 3,"Comcast
3.8","New York, NY",$99K - $159K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Software Developer/Programmer - VISUAL BASICS 6,"General Vision Services
3.4","New York, NY",$90K - $110K (Employer est.),"3.4
★★★★★",8,51 to 200 Employees,,Company - Private,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD)
"Senior Software Engineer, Infrastructure: Compute",Oscar Health,"New York, NY",$98K - $190K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Software Engineer II,"Vibrant Emotional Health
2.9","New York, NY",$85K (Employer est.),"2.9
★★★★★",25,201 to 500 Employees,,Nonprofit Organization,Social Assistance,Non-Profit,$10 to $25 million (USD)
Associate Software Engineer,Epsilon,"New York, NY",$65K - $114K (Glassdoor est.),"3.7
★★★★★",845,5001 to 10000 Employees,1969,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$2 to $5 billion (USD)
Graduate Java Developer - NYC /Finance/Graduate,"Adaptive Financial Consulting
4.4","New York, NY",$64K - $143K (Glassdoor est.),"4.4
★★★★★",19,201 to 500 Employees,2012,Company - Private,Consulting,Business Services,Unknown / Non-Applicable
Senior Staff Engineer: Platform Engineering,Oscar Health,"New York, NY",$121K - $205K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
Sr Software Engineer,"Comcast
3.8","New York, NY",$104K - $190K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Sr. Backend Engineer,Prestige Staffing,"New York, NY",$125K - $185K (Employer est.),-1,0,,,,,,
Staff Software Engineer - Kafka,"Indeed
4.3","New York, NY",$207K - $301K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Site Reliability Engineer 3,"Comcast
3.8","New York, NY",$75K - $165K (Glassdoor est.),"3.8
★★★★★",4838,10000+ Employees,1963,Company - Public,Telecommunications Services,Telecommunications,$10+ billion (USD)
Software Engineer,"Wework
3.6","New York, NY",$100K - $172K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Software Engineer II,Cox Automotive,"North Hills, NY",$63K - $88K (Employer est.),"4.1
★★★★★",187,10000+ Employees,2014,Company - Private,IT Services,Information Technology,Unknown / Non-Applicable
Principal Software Engineer,Wonder,"New York, NY",$109K - $238K (Glassdoor est.),-1,0,1 to 50 Employees,,Company - Private,,,Unknown / Non-Applicable
Frontend Staff Software Engineer - Jobseeker Profile,"Indeed
4.3","New York, NY",$159K - $231K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Frontend Software Engineer,"Wework
3.6","New York, NY",$93K - $175K (Glassdoor est.),"3.6
★★★★★",408,10000+ Employees,2010,Company - Private,Membership Organizations,Business Services,Unknown / Non-Applicable
Senior Software Engineer,"Indeed
4.3","New York, NY",$109K - $159K (Employer est.),"4.3
★★★★★",703,10000+ Employees,2004,Company - Private,Internet,Information Technology,$2 to $5 billion (USD)
Full Stack Developer,"Underdog.io
5.0","New York, NY",$102K - $182K (Employer est.),"5.0
★★★★★",0,1 to 50 Employees,2014,Company - Private,Internet,Information Technology,Unknown / Non-Applicable
Senior React Software Engineer remote,"Liberty Personnel Services
4.4","New York, NY",$180K - $265K (Employer est.),"4.4
★★★★★",0,1 to 50 Employees,2003,Company - Private,Staffing & Outsourcing,Business Services,$5 to $10 million (USD)
Software Engineer - Java - Remote,NTT DATA,"New York, NY",$74K - $150K (Glassdoor est.),"3.7
★★★★★",1101,10000+ Employees,1967,Company - Public,IT Services,Information Technology,$10+ billion (USD)
Software Engineer - InfoArchive/Open Text,"NATIONAL GRID CO USA (NE POWER)
3.9","Greenvale, NY",$55K - $122K (Glassdoor est.),"3.9
★★★★★",275,10000+ Employees,1990,Company - Public,Utilities,"Oil, Gas, Energy & Utilities",$5 to $10 billion (USD)
Programmer I,"NYU Langone Health
4.0","New York, NY",$62K - $127K (Glassdoor est.),"4.0
★★★★★",742,10000+ Employees,1841,Hospital,Health Care Services & Hospitals,Health Care,$5 to $10 billion (USD)
Software Engineer (Remote),"Crowdstrike
4.3","New York, NY",$112K - $168K (Employer est.),"4.3
★★★★★",221,1001 to 5000 Employees,2011,Company - Public,Enterprise Software & Network Solutions,Information Technology,$500 million to $1 billion (USD)
Full Stack Python Developer - Remote,Kane Partners LLC,"New York, NY",$85K - $130K (Employer est.),-1,0,,,,,,
Software Engineer II,"signature consultants
4.2","New York, NY",$83K - $136K (Glassdoor est.),"4.2
★★★★★",243,1001 to 5000 Employees,1997,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD)
Full Stack Developer,SellerChain Inc,"Brooklyn, NY",$50K - $160K (Employer est.),-1,0,,,,,,
"Senior Software Engineer, Developer Productivity",Oscar Health,"New York, NY",$103K - $192K (Glassdoor est.),"3.7
★★★★★",241,1001 to 5000 Employees,2012,Company - Public,Insurance Agencies & Brokerages,Insurance,$2 to $5 billion (USD)
"Software Engineer, Communications Platform","Datalot
3.4","Brooklyn, NY",$53K - $128K (Glassdoor est.),"3.4
★★★★★",10,201 to 500 Employees,2008,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD)
Software Development Engineer - SCOT,"Amazon.com Services LLC
3.7","New York, NY",$93K - $173K (Glassdoor est.),"3.7
★★★★★",4703,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD)
